Date,Code,Name,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjusted Price,12m Low_num,12m High_num,Day Low_num,Day High_num,Day Price_num,Previous_num,Change_num,Change%_num,Volume_num,Adjusted Price_num
2024-08-14,KPLC-P4,KPLC-P4,4.00,4.11,4.00,4.00,4.00,4.00,-,-,-,-,4.0,4.11,4.0,4.0,4.0,4.0,,,,
2024-08-14,KPLC-P7,KPLC-P7,6.00,6.00,6.00,6.00,6.00,6.00,-,-,-,-,6.0,6.0,6.0,6.0,6.0,6.0,,,,
2024-08-14,KPLC,Kenya Power and Lighting Company Plc,1.30,3.95,1.89,1.95,1.91,1.90,0.01,0.53%,"1,327,500.00",-,1.3,3.95,1.89,1.95,1.91,1.9,0.01,0.53,1327500.0,
2024-08-14,TOTL,TotalEnergies Marketing Kenya Plc,14.55,25.00,21.00,21.40,21.15,20.00,1.15,5.75%,300.00,-,14.55,25.0,21.0,21.4,21.15,20.0,1.15,5.75,300.0,
2024-08-14,UMME,Umeme Ltd,13.00,17.90,15.70,15.95,15.95,15.85,0.1,0.63%,"1,000.00",-,13.0,17.9,15.7,15.95,15.95,15.85,0.1,0.63,1000.0,
2024-08-14,BRIT,Britam Holdings Plc,4.25,6.50,5.50,5.74,5.60,5.58,0.02,0.36%,"1,200.00",-,4.25,6.5,5.5,5.74,5.6,5.58,0.02,0.36,1200.0,
2024-08-14,CIC,CIC Insurance Group Ltd,1.80,2.50,2.10,2.15,2.14,2.08,0.06,2.88%,"32,600.00",-,1.8,2.5,2.1,2.15,2.14,2.08,0.06,2.88,32600.0,
2024-08-14,JUB,Jubilee Holdings Ltd,150.00,202.00,153.00,155.00,153.00,152.25,0.75,0.49%,"34,400.00",-,150.0,202.0,153.0,155.0,153.0,152.25,0.75,0.49,34400.0,
2024-08-14,KNRE,Kenya Re-Insurance Corporation Ltd,1.00,3.00,1.17,1.28,1.20,1.27,-0.07,5.51%,"2,150,700.00",-,1.0,3.0,1.17,1.28,1.2,1.27,-0.07,5.51,2150700.0,
2024-08-14,LBTY,Liberty Kenya Holdings Ltd,3.50,7.96,5.26,5.28,5.28,5.26,0.02,0.38%,500.00,-,3.5,7.96,5.26,5.28,5.28,5.26,0.02,0.38,500.0,
2024-08-14,SLAM,Sanlam Kenya Plc,5.50,7.70,6.10,6.10,6.10,6.18,-0.08,1.29%,800.00,-,5.5,7.7,6.1,6.1,6.1,6.18,-0.08,1.29,800.0,
2024-08-14,CTUM,Centum Investment Company Plc,7.62,10.40,8.36,8.58,8.58,8.38,0.2,2.39%,"23,800.00",-,7.62,10.4,8.36,8.58,8.58,8.38,0.2,2.39,23800.0,
2024-08-14,HAFR,Home Afrika Ltd,0.27,0.42,0.29,0.32,0.30,0.31,-0.01,3.23%,"22,100.00",-,0.27,0.42,0.29,0.32,0.3,0.31,-0.01,3.23,22100.0,
2024-08-14,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,,
2024-08-14,OCH,Olympia Capital Holdings Ltd,2.58,4.00,2.80,2.98,2.80,2.80,-,-,"32,100.00",-,2.58,4.0,2.8,2.98,2.8,2.8,,,32100.0,
2024-08-14,TCL,Trans-Century Plc,0.29,0.72,0.32,0.37,0.32,0.34,-0.02,5.88%,"472,200.00",-,0.29,0.72,0.32,0.37,0.32,0.34,-0.02,5.88,472200.0,
2024-08-14,NSE,Nairobi Securities Exchange Plc,5.22,6.80,5.80,5.98,5.84,5.98,-0.14,2.34%,"7,700.00",-,5.22,6.8,5.8,5.98,5.84,5.98,-0.14,2.34,7700.0,
2024-08-14,BOC,BOC Kenya Plc,67.00,96.00,93.50,93.50,93.50,93.50,-,-,-,-,67.0,96.0,93.5,93.5,93.5,93.5,,,,
2024-08-14,BAT,British American Tobacco Kenya Plc,325.00,455.00,350.00,357.75,355.25,346.25,9,2.60%,300.00,-,325.0,455.0,350.0,357.75,355.25,346.25,9.0,2.6,300.0,
2024-08-14,CARB,Carbacid Investments Plc,14.05,24.50,17.00,17.15,17.00,17.00,-,-,"12,300.00",-,14.05,24.5,17.0,17.15,17.0,17.0,,,12300.0,
2024-08-14,EABL,East African Breweries Ltd,99.00,204.00,150.00,154.00,152.50,153.00,-0.5,0.33%,"87,000.00",-,99.0,204.0,150.0,154.0,152.5,153.0,-0.5,0.33,87000.0,
2024-08-14,FTGH,Flame Tree Group Holdings Ltd,0.91,1.39,1.10,1.15,1.13,1.15,-0.02,1.74%,200.00,-,0.91,1.39,1.1,1.15,1.13,1.15,-0.02,1.74,200.0,
2024-08-14,ORCH,Kenya Orchards Ltd,19.00,77.00,19.50,19.50,19.50,19.50,-,-,-,-,19.0,77.0,19.5,19.5,19.5,19.5,,,,
2024-08-14,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,-,-,-,-,0.27,0.27,0.27,0.27,0.27,0.27,,,,
2024-08-14,UNGA,Unga Group Ltd,11.05,18.45,12.50,12.90,12.70,13.45,-0.75,5.58%,200.00,-,11.05,18.45,12.5,12.9,12.7,13.45,-0.75,5.58,200.0,
2024-08-14,SCOM,Safaricom Plc,11.50,21.15,14.55,14.75,14.60,14.65,-0.05,0.34%,"6,745,000.00",-,11.5,21.15,14.55,14.75,14.6,14.65,-0.05,0.34,6745000.0,
2024-08-14,LAPR,Laptrust Imara Income-REIT,20.00,20.00,20.00,20.00,20.00,20.00,-,-,-,-,20.0,20.0,20.0,20.0,20.0,20.0,,,,
2024-08-14,GLD,ABSA NewGold ETF,"2,625.00","3,330.00","2,940.00","2,940.00","2,940.00","2,940.00",-,-,-,-,2625.0,3330.0,2940.0,2940.0,2940.0,2940.0,,,,
2024-08-14,^N10I,NSE 10-Share Index,870.02,"1,233.42","1,058.63","1,058.63","1,058.63","1,058.56",0.07,0.01%,-,-,870.02,1233.42,1058.63,1058.63,1058.63,1058.56,0.07,0.01,,
2024-08-14,^N20I,NSE 20-Share Index,"1,416.32","1,864.72","1,632.33","1,632.33","1,632.33","1,630.00",2.33,0.14%,-,-,1416.32,1864.72,1632.33,1632.33,1632.33,1630.0,2.33,0.14,,
2024-08-14,^N25I,NSE 25-Share Index,"2,276.08","3,154.93","2,732.23","2,732.23","2,732.23","2,726.71",5.52,0.20%,-,-,2276.08,3154.93,2732.23,2732.23,2732.23,2726.71,5.52,0.2,,
2024-08-14,^NASI,NSE All-Share Index,85.54,117.78,101.67,101.67,101.67,101.64,0.03,0.03%,-,-,85.54,117.78,101.67,101.67,101.67,101.64,0.03,0.03,,
2024-08-14,^NBDI,NSE Bonds Index,986.46,"1,042.42",988.92,988.92,988.92,988.89,0.03,-,-,-,986.46,1042.42,988.92,988.92,988.92,988.89,0.03,,,
2024-08-14,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,477.09","2,396.79","1,976.59","1,976.59","1,976.59","1,976.74",-0.15,0.01%,-,-,1477.09,2396.79,1976.59,1976.59,1976.59,1976.74,-0.15,0.01,,
2024-08-14,^ZKEQTU,Zamara Kenya Equity Index (USD),818.46,"1,599.72","1,319.26","1,319.26","1,319.26","1,319.36",-0.1,0.01%,-,-,818.46,1599.72,1319.26,1319.26,1319.26,1319.36,-0.1,0.01,,
2024-08-15,EGAD,Eaagads Ltd,10.35,14.50,12.90,12.90,12.90,12.90,-,-,"1,000.00",-,10.35,14.5,12.9,12.9,12.9,12.9,,,1000.0,
2024-08-15,KUKZ,Kakuzi Plc,342.00,440.00,380.00,380.00,380.00,380.00,-,-,-,-,342.0,440.0,380.0,380.0,380.0,380.0,,,,
2024-08-15,KAPC,Kapchorua Tea Kenya Plc,207.00,280.00,225.00,225.00,225.00,225.00,-,-,-,-,207.0,280.0,225.0,225.0,225.0,225.0,,,,
2024-08-15,LIMT,Limuru Tea Plc,365.00,380.00,365.00,365.00,365.00,365.00,-,-,-,-,365.0,380.0,365.0,365.0,365.0,365.0,,,,
2024-08-15,SASN,Sasini Plc,15.50,22.00,17.00,17.50,17.00,17.00,-,-,"21,700.00",-,15.5,22.0,17.0,17.5,17.0,17.0,,,21700.0,
2024-08-15,WTK,Williamson Tea Kenya Plc,193.50,290.00,230.00,235.00,233.75,245.00,-11.25,4.59%,400.00,-,193.5,290.0,230.0,235.0,233.75,245.0,-11.25,4.59,400.0,
2024-08-15,CGEN,Car and General (K) Ltd,17.95,31.80,22.25,22.25,22.25,22.25,-,-,-,-,17.95,31.8,22.25,22.25,22.25,22.25,,,,
2024-08-15,ABSA,ABSA Bank Kenya Plc,10.55,16.35,13.90,14.20,14.00,13.85,0.15,1.08%,"98,600.00",-,10.55,16.35,13.9,14.2,14.0,13.85,0.15,1.08,98600.0,
2024-08-15,BKG,BK Group Plc,30.00,37.00,30.60,33.60,32.80,32.90,-0.1,0.30%,400.00,-,30.0,37.0,30.6,33.6,32.8,32.9,-0.1,0.3,400.0,
2024-08-15,COOP,Co-operative Bank of Kenya Ltd,10.10,15.20,12.40,13.00,12.80,12.70,0.1,0.79%,"140,200.00",-,10.1,15.2,12.4,13.0,12.8,12.7,0.1,0.79,140200.0,
2024-08-15,DTK,Diamond Trust Bank Kenya Ltd,43.05,56.00,45.00,46.00,45.50,45.00,0.5,1.11%,"93,900.00",-,43.05,56.0,45.0,46.0,45.5,45.0,0.5,1.11,93900.0,
2024-08-15,EQTY,Equity Group Holdings Plc,33.60,51.00,40.10,41.00,40.50,40.10,0.4,1.00%,"195,900.00",-,33.6,51.0,40.1,41.0,40.5,40.1,0.4,1.0,195900.0,
2024-08-15,HFCK,HF Group Ltd,3.02,4.90,4.34,4.66,4.55,4.35,0.2,4.60%,"117,400.00",-,3.02,4.9,4.34,4.66,4.55,4.35,0.2,4.6,117400.0,
2024-08-15,IMH,I & M Holdings Plc,16.50,35.00,20.20,20.45,20.40,20.50,-0.1,0.49%,"3,100.00",-,16.5,35.0,20.2,20.45,20.4,20.5,-0.1,0.49,3100.0,
2024-08-15,KCB,KCB Group Plc,15.00,40.00,29.20,29.90,29.35,29.90,-0.55,1.84%,"241,600.00",-,15.0,40.0,29.2,29.9,29.35,29.9,-0.55,1.84,241600.0,
2024-08-15,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-,4.12,4.12,4.12,4.12,4.12,4.12,,,,
2024-08-15,NCBA,NCBA Group Plc,34.05,47.00,38.90,39.00,39.00,39.00,-,-,"276,600.00",-,34.05,47.0,38.9,39.0,39.0,39.0,,,276600.0,
2024-08-15,SBIC,Stanbic Holdings Plc,100.00,130.00,116.00,119.00,116.00,119.00,-3,2.52%,"77,800.00",-,100.0,130.0,116.0,119.0,116.0,119.0,-3.0,2.52,77800.0,
2024-08-15,SCBK,Standard Chartered Bank Kenya Ltd,148.00,233.00,187.00,194.50,189.75,188.75,1,0.53%,"17,100.00",-,148.0,233.0,187.0,194.5,189.75,188.75,1.0,0.53,17100.0,
2024-08-15,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-,0.45,0.45,0.45,0.45,0.45,0.45,,,,
2024-08-15,EVRD,Eveready East Africa Ltd,0.97,1.65,1.08,1.19,1.15,1.09,0.06,5.50%,"1,700.00",-,0.97,1.65,1.08,1.19,1.15,1.09,0.06,5.5,1700.0,
2024-08-15,XPRS,Express Kenya Plc,2.74,3.99,3.50,3.50,3.50,3.50,-,-,-,-,2.74,3.99,3.5,3.5,3.5,3.5,,,,
2024-08-15,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,-,-,-,-,4.66,4.66,4.66,4.66,4.66,4.66,,,,
2024-08-15,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,-,-,-,-,3.83,3.83,3.83,3.83,3.83,3.83,,,,
2024-08-15,LKL,Longhorn Publishers Plc,2.02,2.65,2.10,2.10,2.10,2.08,0.02,0.96%,"10,000.00",-,2.02,2.65,2.1,2.1,2.1,2.08,0.02,0.96,10000.0,
2024-08-15,NBV,Nairobi Business Ventures Ltd,1.85,2.90,2.00,2.24,2.00,2.15,-0.15,6.98%,"100,100.00",-,1.85,2.9,2.0,2.24,2.0,2.15,-0.15,6.98,100100.0,
2024-08-15,NMG,Nation Media Group Plc,14.00,22.40,14.60,14.85,14.70,14.85,-0.15,1.01%,"1,200.00",-,14.0,22.4,14.6,14.85,14.7,14.85,-0.15,1.01,1200.0,
2024-08-15,SMER,Sameer Africa Plc,1.87,2.75,2.28,2.28,2.28,2.28,-,-,100.00,-,1.87,2.75,2.28,2.28,2.28,2.28,,,100.0,
2024-08-15,SGL,Standard Group Plc,4.86,9.00,5.86,5.86,5.86,5.86,-,-,-,-,4.86,9.0,5.86,5.86,5.86,5.86,,,,
2024-08-15,TPSE,TPS Eastern Africa (Serena) Ltd,11.00,20.15,12.20,14.00,13.20,13.50,-0.3,2.22%,900.00,-,11.0,20.15,12.2,14.0,13.2,13.5,-0.3,2.22,900.0,
2024-08-15,UCHM,Uchumi Supermarket Plc,0.16,0.23,0.18,0.19,0.19,0.18,0.01,5.56%,"22,000.00",-,0.16,0.23,0.18,0.19,0.19,0.18,0.01,5.56,22000.0,
2024-08-15,SCAN,WPP ScanGroup Plc,1.86,2.69,2.06,2.10,2.10,2.05,0.05,2.44%,"26,800.00",-,1.86,2.69,2.06,2.1,2.1,2.05,0.05,2.44,26800.0,
2024-08-15,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-,5.55,5.55,5.55,5.55,5.55,5.55,,,,
2024-08-15,BAMB,Bamburi Cement Ltd,21.30,84.00,62.50,62.75,62.75,62.50,0.25,0.40%,"167,200.00",-,21.3,84.0,62.5,62.75,62.75,62.5,0.25,0.4,167200.0,
2024-08-15,CRWN,Crown Paints Kenya Plc,29.00,40.05,35.10,35.10,35.10,35.10,-,-,-,-,29.0,40.05,35.1,35.1,35.1,35.1,,,,
2024-08-15,CABL,East African Cables Plc,0.79,1.10,0.81,0.98,0.91,0.90,0.01,1.11%,"40,200.00",-,0.79,1.1,0.81,0.98,0.91,0.9,0.01,1.11,40200.0,
2024-08-15,PORT,East African Portland Cement Ltd,4.38,55.75,6.76,6.76,6.76,7.50,-0.74,9.87%,"1,000.00",-,4.38,55.75,6.76,6.76,6.76,7.5,-0.74,9.87,1000.0,
2024-08-15,KEGN,Kenya Electricity Generating Company Plc,1.94,3.40,2.29,2.32,2.30,2.30,-,-,"2,470,300.00",-,1.94,3.4,2.29,2.32,2.3,2.3,,,2470300.0,
2024-08-15,KPLC-P4,KPLC-P4,4.00,4.11,4.00,4.00,4.00,4.00,-,-,-,-,4.0,4.11,4.0,4.0,4.0,4.0,,,,
2024-08-15,KPLC-P7,KPLC-P7,6.00,6.00,6.00,6.00,6.00,6.00,-,-,-,-,6.0,6.0,6.0,6.0,6.0,6.0,,,,
2024-08-15,KPLC,Kenya Power and Lighting Company Plc,1.30,3.95,1.90,1.93,1.93,1.91,0.02,1.05%,"4,407,000.00",-,1.3,3.95,1.9,1.93,1.93,1.91,0.02,1.05,4407000.0,
2024-08-15,TOTL,TotalEnergies Marketing Kenya Plc,14.55,25.00,20.00,21.50,20.00,21.15,-1.15,5.44%,"34,300.00",-,14.55,25.0,20.0,21.5,20.0,21.15,-1.15,5.44,34300.0,
2024-08-15,UMME,Umeme Ltd,13.00,17.90,15.90,16.30,16.20,15.95,0.25,1.57%,"33,700.00",-,13.0,17.9,15.9,16.3,16.2,15.95,0.25,1.57,33700.0,
2024-08-15,BRIT,Britam Holdings Plc,4.25,6.50,5.50,5.74,5.60,5.60,-,-,"36,200.00",-,4.25,6.5,5.5,5.74,5.6,5.6,,,36200.0,
2024-08-15,CIC,CIC Insurance Group Ltd,1.80,2.50,2.05,2.16,2.10,2.14,-0.04,1.87%,"15,000.00",-,1.8,2.5,2.05,2.16,2.1,2.14,-0.04,1.87,15000.0,
2024-08-15,JUB,Jubilee Holdings Ltd,150.00,202.00,152.50,153.00,153.00,153.00,-,-,400.00,-,150.0,202.0,152.5,153.0,153.0,153.0,,,400.0,
2024-08-15,KNRE,Kenya Re-Insurance Corporation Ltd,1.00,3.00,1.20,1.28,1.23,1.20,0.03,2.50%,"680,800.00",-,1.0,3.0,1.2,1.28,1.23,1.2,0.03,2.5,680800.0,
2024-08-15,LBTY,Liberty Kenya Holdings Ltd,3.50,7.96,4.92,5.30,5.26,5.28,-0.02,0.38%,"2,100.00",-,3.5,7.96,4.92,5.3,5.26,5.28,-0.02,0.38,2100.0,
2024-08-15,SLAM,Sanlam Kenya Plc,5.50,7.70,6.10,6.10,6.10,6.10,-,-,700.00,-,5.5,7.7,6.1,6.1,6.1,6.1,,,700.0,
2024-08-15,CTUM,Centum Investment Company Plc,7.62,10.40,8.16,8.68,8.64,8.58,0.06,0.70%,"26,000.00",-,7.62,10.4,8.16,8.68,8.64,8.58,0.06,0.7,26000.0,
2024-08-15,HAFR,Home Afrika Ltd,0.27,0.42,0.30,0.31,0.31,0.30,0.01,3.33%,"7,600.00",-,0.27,0.42,0.3,0.31,0.31,0.3,0.01,3.33,7600.0,
2024-08-15,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,,
2024-08-15,OCH,Olympia Capital Holdings Ltd,2.58,4.00,2.80,2.80,2.80,2.80,-,-,"7,100.00",-,2.58,4.0,2.8,2.8,2.8,2.8,,,7100.0,
2024-08-15,TCL,Trans-Century Plc,0.29,0.72,0.29,0.35,0.32,0.32,-,-,"117,200.00",-,0.29,0.72,0.29,0.35,0.32,0.32,,,117200.0,
2024-08-15,NSE,Nairobi Securities Exchange Plc,5.22,6.80,5.90,6.00,5.98,5.84,0.14,2.40%,"11,900.00",-,5.22,6.8,5.9,6.0,5.98,5.84,0.14,2.4,11900.0,
2024-08-15,BOC,BOC Kenya Plc,67.00,96.00,93.50,93.50,93.50,93.50,-,-,-,-,67.0,96.0,93.5,93.5,93.5,93.5,,,,
2024-08-15,BAT,British American Tobacco Kenya Plc,325.00,455.00,340.00,355.00,341.00,355.25,-14.25,4.01%,"3,300.00",-,325.0,455.0,340.0,355.0,341.0,355.25,-14.25,4.01,3300.0,
2024-08-15,CARB,Carbacid Investments Plc,14.05,24.50,16.95,17.00,17.00,17.00,-,-,"3,100.00",-,14.05,24.5,16.95,17.0,17.0,17.0,,,3100.0,
2024-08-15,EABL,East African Breweries Ltd,99.00,204.00,150.00,154.00,153.00,152.50,0.5,0.33%,"86,100.00",-,99.0,204.0,150.0,154.0,153.0,152.5,0.5,0.33,86100.0,
2024-08-15,FTGH,Flame Tree Group Holdings Ltd,0.91,1.39,1.13,1.13,1.13,1.13,-,-,-,-,0.91,1.39,1.13,1.13,1.13,1.13,,,,
2024-08-15,ORCH,Kenya Orchards Ltd,19.00,77.00,19.50,19.50,19.50,19.50,-,-,-,-,19.0,77.0,19.5,19.5,19.5,19.5,,,,
2024-08-15,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,-,-,-,-,0.27,0.27,0.27,0.27,0.27,0.27,,,,
2024-08-15,UNGA,Unga Group Ltd,11.05,18.45,12.70,12.70,12.70,12.70,-,-,100.00,-,11.05,18.45,12.7,12.7,12.7,12.7,,,100.0,
2024-08-15,SCOM,Safaricom Plc,11.50,21.15,14.60,15.00,14.75,14.60,0.15,1.03%,"407,200.00",-,11.5,21.15,14.6,15.0,14.75,14.6,0.15,1.03,407200.0,
2024-08-15,LAPR,Laptrust Imara Income-REIT,20.00,20.00,20.00,20.00,20.00,20.00,-,-,-,-,20.0,20.0,20.0,20.0,20.0,20.0,,,,
2024-08-15,GLD,ABSA NewGold ETF,"2,625.00","3,330.00","2,940.00","2,940.00","2,940.00","2,940.00",-,-,-,-,2625.0,3330.0,2940.0,2940.0,2940.0,2940.0,,,,
2024-08-15,^N10I,NSE 10-Share Index,870.02,"1,233.42","1,064.00","1,064.00","1,064.00","1,058.63",5.37,0.51%,-,-,870.02,1233.42,1064.0,1064.0,1064.0,1058.63,5.37,0.51,,
2024-08-15,^N20I,NSE 20-Share Index,"1,416.32","1,864.72","1,630.00","1,630.00","1,630.00","1,632.33",-2.33,0.14%,-,-,1416.32,1864.72,1630.0,1630.0,1630.0,1632.33,-2.33,0.14,,
2024-08-15,^N25I,NSE 25-Share Index,"2,276.08","3,154.93","2,737.02","2,737.02","2,737.02","2,732.23",4.79,0.18%,-,-,2276.08,3154.93,2737.02,2737.02,2737.02,2732.23,4.79,0.18,,
2024-08-15,^NASI,NSE All-Share Index,85.54,117.78,102.01,102.01,102.01,101.67,0.34,0.33%,-,-,85.54,117.78,102.01,102.01,102.01,101.67,0.34,0.33,,
2024-08-15,^NBDI,NSE Bonds Index,986.46,"1,042.42",988.44,988.44,988.44,988.92,-0.48,0.05%,-,-,986.46,1042.42,988.44,988.44,988.44,988.92,-0.48,0.05,,
2024-08-15,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,477.09","2,396.79","1,976.43","1,976.43","1,976.43","1,976.59",-0.16,0.01%,-,-,1477.09,2396.79,1976.43,1976.43,1976.43,1976.59,-0.16,0.01,,
2024-08-15,^ZKEQTU,Zamara Kenya Equity Index (USD),818.46,"1,599.72","1,319.15","1,319.15","1,319.15","1,319.26",-0.11,0.01%,-,-,818.46,1599.72,1319.15,1319.15,1319.15,1319.26,-0.11,0.01,,
2024-08-16,EGAD,Eaagads Ltd,10.35,14.50,12.90,12.90,12.90,12.90,-,-,-,-,10.35,14.5,12.9,12.9,12.9,12.9,,,,
2024-08-16,KUKZ,Kakuzi Plc,342.00,440.00,380.00,380.00,380.00,380.00,-,-,100.00,-,342.0,440.0,380.0,380.0,380.0,380.0,,,100.0,
2024-08-16,KAPC,Kapchorua Tea Kenya Plc,207.00,280.00,224.00,224.00,224.00,225.00,-1,0.44%,200.00,-,207.0,280.0,224.0,224.0,224.0,225.0,-1.0,0.44,200.0,
2024-08-16,LIMT,Limuru Tea Plc,365.00,380.00,365.00,365.00,365.00,365.00,-,-,-,-,365.0,380.0,365.0,365.0,365.0,365.0,,,,
2024-08-16,SASN,Sasini Plc,15.50,22.00,17.50,18.50,18.20,17.00,1.2,7.06%,900.00,-,15.5,22.0,17.5,18.5,18.2,17.0,1.2,7.06,900.0,
2024-08-16,WTK,Williamson Tea Kenya Plc,193.50,290.00,233.75,233.75,233.75,233.75,-,-,-,-,193.5,290.0,233.75,233.75,233.75,233.75,,,,
2024-08-16,CGEN,Car and General (K) Ltd,17.95,31.80,22.25,22.25,22.25,22.25,-,-,"1,000.00",-,17.95,31.8,22.25,22.25,22.25,22.25,,,1000.0,
2024-08-16,ABSA,ABSA Bank Kenya Plc,10.55,16.35,13.90,14.20,14.05,14.00,0.05,0.36%,"71,100.00",-,10.55,16.35,13.9,14.2,14.05,14.0,0.05,0.36,71100.0,
2024-08-16,BKG,BK Group Plc,30.00,37.00,35.50,35.50,35.50,32.80,2.7,8.23%,100.00,-,30.0,37.0,35.5,35.5,35.5,32.8,2.7,8.23,100.0,
2024-08-16,COOP,Co-operative Bank of Kenya Ltd,10.10,15.20,12.60,13.00,12.80,12.80,-,-,"470,700.00",-,10.1,15.2,12.6,13.0,12.8,12.8,,,470700.0,
2024-08-16,DTK,Diamond Trust Bank Kenya Ltd,43.05,56.00,45.05,46.00,45.60,45.50,0.1,0.22%,"11,100.00",-,43.05,56.0,45.05,46.0,45.6,45.5,0.1,0.22,11100.0,
2024-08-16,EQTY,Equity Group Holdings Plc,33.60,51.00,40.00,40.55,40.00,40.50,-0.5,1.23%,"791,600.00",-,33.6,51.0,40.0,40.55,40.0,40.5,-0.5,1.23,791600.0,
2024-08-16,HFCK,HF Group Ltd,3.02,4.90,4.35,4.55,4.44,4.55,-0.11,2.42%,"197,000.00",-,3.02,4.9,4.35,4.55,4.44,4.55,-0.11,2.42,197000.0,
2024-08-16,IMH,I & M Holdings Plc,16.50,35.00,20.40,20.70,20.60,20.40,0.2,0.98%,"7,900.00",-,16.5,35.0,20.4,20.7,20.6,20.4,0.2,0.98,7900.0,
2024-08-16,KCB,KCB Group Plc,15.00,40.00,29.30,30.00,29.85,29.35,0.5,1.70%,"2,638,600.00",-,15.0,40.0,29.3,30.0,29.85,29.35,0.5,1.7,2638600.0,
2024-08-16,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-,4.12,4.12,4.12,4.12,4.12,4.12,,,,
2024-08-16,NCBA,NCBA Group Plc,34.05,47.00,38.95,39.20,39.00,39.00,-,-,"233,000.00",-,34.05,47.0,38.95,39.2,39.0,39.0,,,233000.0,
2024-08-16,SBIC,Stanbic Holdings Plc,100.00,130.00,116.00,120.00,116.75,116.00,0.75,0.65%,"6,300.00",-,100.0,130.0,116.0,120.0,116.75,116.0,0.75,0.65,6300.0,
2024-08-16,SCBK,Standard Chartered Bank Kenya Ltd,148.00,233.00,189.00,190.00,189.50,189.75,-0.25,0.13%,"26,100.00",-,148.0,233.0,189.0,190.0,189.5,189.75,-0.25,0.13,26100.0,
2024-08-16,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-,0.45,0.45,0.45,0.45,0.45,0.45,,,,
2024-08-16,EVRD,Eveready East Africa Ltd,0.97,1.65,1.09,1.20,1.13,1.15,-0.02,1.74%,"1,800.00",-,0.97,1.65,1.09,1.2,1.13,1.15,-0.02,1.74,1800.0,
2024-08-16,XPRS,Express Kenya Plc,2.74,3.99,3.50,3.50,3.50,3.50,-,-,200.00,-,2.74,3.99,3.5,3.5,3.5,3.5,,,200.0,
2024-08-16,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,-,-,-,-,4.66,4.66,4.66,4.66,4.66,4.66,,,,
2024-08-16,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,-,-,-,-,3.83,3.83,3.83,3.83,3.83,3.83,,,,
2024-08-16,LKL,Longhorn Publishers Plc,2.02,2.65,2.02,2.31,2.16,2.10,0.06,2.86%,"20,200.00",-,2.02,2.65,2.02,2.31,2.16,2.1,0.06,2.86,20200.0,
2024-08-16,NBV,Nairobi Business Ventures Ltd,1.85,2.90,2.00,2.00,2.00,2.00,-,-,-,-,1.85,2.9,2.0,2.0,2.0,2.0,,,,
2024-08-16,NMG,Nation Media Group Plc,14.00,22.40,14.60,14.85,14.75,14.70,0.05,0.34%,"1,400.00",-,14.0,22.4,14.6,14.85,14.75,14.7,0.05,0.34,1400.0,
2024-08-16,SMER,Sameer Africa Plc,1.87,2.75,2.20,2.31,2.28,2.28,-,-,"11,600.00",-,1.87,2.75,2.2,2.31,2.28,2.28,,,11600.0,
2024-08-16,SGL,Standard Group Plc,4.86,9.00,5.86,5.86,5.86,5.86,-,-,-,-,4.86,9.0,5.86,5.86,5.86,5.86,,,,
2024-08-16,TPSE,TPS Eastern Africa (Serena) Ltd,11.00,20.15,13.50,13.50,13.50,13.20,0.3,2.27%,"10,000.00",-,11.0,20.15,13.5,13.5,13.5,13.2,0.3,2.27,10000.0,
2024-08-16,UCHM,Uchumi Supermarket Plc,0.16,0.23,0.19,0.19,0.19,0.19,-,-,"2,200.00",-,0.16,0.23,0.19,0.19,0.19,0.19,,,2200.0,
2024-08-16,SCAN,WPP ScanGroup Plc,1.86,2.69,2.10,2.10,2.10,2.10,-,-,-,-,1.86,2.69,2.1,2.1,2.1,2.1,,,,
2024-08-16,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-,5.55,5.55,5.55,5.55,5.55,5.55,,,,
